'27423','C00320','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','3230'
'27424','C00329','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','8045'
'27425','C00332','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','3170'
'27426','C00339','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','5844'
'27427','C00344','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1255'
'27428','C00363','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','1400'
'27429','C00367','2010-01-01 00:00','2010-01-31 00:00','Stores:S006','1020'
'27430','C00375','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','3470'
'27431','C00380','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','2400'
'27432','C00381','2010-01-01 00:00','2010-01-31 00:00','Stores:S015','1842'
'27433','C00381','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','800'
'27434','C00388','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','3661'
'27435','C00393','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','2730'
'27436','C00393','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','1400'
'27437','C00397','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1200'
'27438','C00407','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','2920'
'27439','C00415','2010-01-01 00:00','2010-01-31 00:00','Stores:S014','745'
'27440','C00422','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','1225'
'27441','C00423','2010-01-01 00:00','2010-01-31 00:00','Stores:S016','2324'
'27442','C00428','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','24308'
'27443','C00432','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','1130'
'27444','C00433','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','4328'
'27445','C00434','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','1366'
'27446','C00440','2010-01-01 00:00','2010-01-31 00:00','Stores:S014','1225'
'27447','C00441','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2900'
'27448','C00453','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','6757'
'27449','C00457','2010-01-01 00:00','2010-01-31 00:00','Stores:S019','2540'
'27450','C00459','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','2546'
'27451','C00459','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1000'
'27452','C00464','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','510'
'27453','C00499','2010-01-01 00:00','2010-01-31 00:00','Stores:S006','1020'
'27454','C00502','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','1225'
'27455','C00504','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','1330'
'27456','C00515','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','1280'
'27457','C00547','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','2175'
'27458','C00547','2010-01-01 00:00','2010-01-31 00:00','Stores:S016','305'
'27459','C00552','2010-01-01 00:00','2010-01-31 00:00','Stores:S023','230'
'27460','C00554','2010-01-01 00:00','2010-01-31 00:00','Stores:S016','1950'
'27461','C00563','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1500'
'27462','C00569','2010-01-01 00:00','2010-01-31 00:00','Stores:S020','246'
'27463','C00576','2010-01-01 00:00','2010-01-31 00:00','Stores:S012','2685'
'27464','C00577','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','500'
'27465','C00579','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1410'
'27466','C00585','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1200'
'27467','C00585','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','1300'
'27468','C00605','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','18295'
'27469','C00608','2010-01-01 00:00','2010-01-31 00:00','Stores:S019','1500'
'27470','C00609','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1755'
'27471','C00620','2010-01-01 00:00','2010-01-31 00:00','Stores:S019','3208'
'27472','C00620','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27473','C00623','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','4125'
'27474','C00630','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','4700'
'27475','C00632','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2535'
'27476','C00635','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','1280'
'27477','C00643','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2505'
'27478','C00648','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1590'
'27479','C00650','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','1200'
'27480','C00655','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','3554'
'27481','C00687','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','4895'
'27482','C00700','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','1225'
'27483','C00706','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','7446'
'27484','C00710','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','19133'
'27485','C00710','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1800'
'27486','C00710','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','3300'
'27487','C00716','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1200'
'27488','C00722','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1950'
'27489','C00740','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','246'
'27490','C00749','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','2180'
'27491','C00751','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','5255'
'27492','C00751','2010-01-01 00:00','2010-01-31 00:00','Stores:S012','510'
'27493','C00751','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27494','C00763','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','2560'
'27495','C00766','2010-01-01 00:00','2010-01-31 00:00','Stores:S006','1020'
'27496','C00772','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','2900'
'27497','C00775','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','2400'
'27498','C00775','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','3250'
'27499','C00778','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','7100'
'27500','C00780','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','1910'
'27501','C00794','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','500'
'27502','C00799','2010-01-01 00:00','2010-01-31 00:00','Stores:S023','680'
'27503','C00834','2010-01-01 00:00','2010-01-31 00:00','Stores:S012','1270'
'27504','C00837','2010-01-01 00:00','2010-01-31 00:00','Stores:S019','1970'
'27505','C00849','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','170'
'27506','C00861','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1950'
'27507','C00861','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1000'
'27508','C00863','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','2085'
'27509','C00865','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','3385'
'27510','C00865','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1000'
'27511','C00875','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27512','C00888','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','1450'
'27513','C00897','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','6183'
'27514','C00897','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','2600'
'27515','C00900','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','250'
'27516','C00906','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','555'
'27517','C00918','2010-01-01 00:00','2010-01-31 00:00','Stores:S012','4340'
'27518','C00923','2010-01-01 00:00','2010-01-31 00:00','Stores:S023','2755'
'27519','C00924','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','610'
'27520','C00924','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1500'
'27521','C00941','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','1950'
'27522','C00942','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','5900'
'27523','C00952','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','1725'
'27524','C00957','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','905'
'27525','C00978','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1280'
'27526','C00998','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','1450'
'27527','C01011','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','1543'
'27528','C01018','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','4240'
'27529','C01022','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','3740'
'27530','C01024','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2055'
'27531','C01030','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','1270'
'27532','C01044','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','1980'
'27533','C01054','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','1060'
'27534','C01056','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','3785'
'27535','C01060','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','2180'
'27536','C01060','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','1100'
'27537','C01069','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','3733'
'27538','C01070','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','5040'
'27539','C01073','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','1270'
'27540','C01077','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','3425'
'27541','C01077','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','300'
'27542','C01082','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1225'
'27543','C01107','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','270'
'27544','C01109','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','1225'
'27545','C01110','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','374'
'27546','C01111','2010-01-01 00:00','2010-01-31 00:00','Stores:S016','1748'
'27547','C01111','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','5500'
'27548','C01118','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','3900'
'27549','C01118','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1000'
'27550','C01119','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2090'
'27551','C01122','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2409'
'27552','C01124','2010-01-01 00:00','2010-01-31 00:00',,'600'
'27553','C01124','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1200'
'27554','C01124','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','550'
'27555','C01136','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1919'
'27556','C01144','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2554'
'27557','C01152','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','550'
'27558','C01153','2010-01-01 00:00','2010-01-31 00:00','Stores:S012','2800'
'27559','C01159','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2950'
'27560','C01161','2010-01-01 00:00','2010-01-31 00:00','Stores:S006','8224'
'27561','C01167','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','11193'
'27562','C01167','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2510'
'27563','C01167','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1000'
'27564','C01174','2010-01-01 00:00','2010-01-31 00:00','Stores:S023','1755'
'27565','C01182','2010-01-01 00:00','2010-01-31 00:00','Stores:S016','1415'
'27566','C01190','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','640'
'27567','C01199','2010-01-01 00:00','2010-01-31 00:00','Stores:S019','500'
'27568','C01216','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','2079'
'27569','C01224','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','2910'
'27570','C01226','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','3900'
'27571','C01233','2010-01-01 00:00','2010-01-31 00:00','Stores:S014','1000'
'27572','C01243','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1755'
'27573','C01243','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27574','C01246','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','910'
'27575','C01251','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','1225'
'27576','C01254','2010-01-01 00:00','2010-01-31 00:00','Stores:S023','1200'
'27577','C01259','2010-01-01 00:00','2010-01-31 00:00','Stores:S016','3647'
'27578','C01262','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','530'
'27579','C01265','2010-01-01 00:00','2010-01-31 00:00','Stores:S016','3280'
'27580','C01274','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2930'
'27581','C01274','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','1000'
'27582','C01282','2010-01-01 00:00','2010-01-31 00:00','Stores:S023','629'
'27583','C01288','2010-01-01 00:00','2010-01-31 00:00','Stores:S016','500'
'27584','C01292','2010-01-01 00:00','2010-01-31 00:00','Stores:S007','1280'
'27585','C01295','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','2950'
'27586','C01298','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','1450'
'27587','C01308','2010-01-01 00:00','2010-01-31 00:00','Stores:S007','1280'
'27588','C01320','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2425'
'27589','C01321','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','3100'
'27590','C01327','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','1345'
'27591','C01340','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','4350'
'27592','C01342','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','5400'
'27593','C01343','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','6325'
'27594','C01345','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','4675'
'27595','C01346','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','693'
'27596','C01349','2010-01-01 00:00','2010-01-31 00:00','Stores:S016','2056'
'27597','C01353','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','500'
'27598','C01353','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27599','C01357','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','3260'
'27600','C01364','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','5916'
'27601','C01369','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1189'
'27602','C01369','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27603','C01374','2010-01-01 00:00','2010-01-31 00:00','Stores:S020','2285'
'27604','C01377','2010-01-01 00:00','2010-01-31 00:00','Stores:S014','2900'
'27605','C01385','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1200'
'27606','C01410','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1060'
'27607','C01411','2010-01-01 00:00','2010-01-31 00:00','Stores:S014','368'
'27608','C01413','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2285'
'27609','C01414','2010-01-01 00:00','2010-01-31 00:00','Stores:S006','1270'
'27610','C01418','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27611','C01421','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','190'
'27612','C01424','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','2675'
'27613','C01432','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','3705'
'27614','C01440','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1000'
'27615','C01451','2010-01-01 00:00','2010-01-31 00:00','Stores:S015','225'
'27616','C01451','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','1200'
'27617','C01460','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','1990'
'27618','C01464','2010-01-01 00:00','2010-01-31 00:00','Stores:S020','4230'
'27619','C01488','2010-01-01 00:00','2010-01-31 00:00','Stores:S019','2900'
'27620','C01491','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1200'
'27621','C01491','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','1770'
'27622','C01493','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','3538'
'27623','C01495','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','400'
'27624','C01497','2010-01-01 00:00','2010-01-31 00:00','Stores:S012','1270'
'27625','C01501','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','1200'
'27626','C01502','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','4200'
'27627','C01505','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','530'
'27628','C01510','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','270'
'27629','C01511','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','1200'
'27630','C01516','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','2000'
'27631','C01519','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','3050'
'27632','C01523','2010-01-01 00:00','2010-01-31 00:00','Stores:S006','1270'
'27633','C01526','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','1000'
'27634','C01528','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','1800'
'27635','C01529','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','6154'
'27636','C01533','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','3170'
'27637','C01533','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27638','C01545','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','2900'
'27639','C01549','2010-01-01 00:00','2010-01-31 00:00','Stores:S025','1730'
'27640','C01550','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','800'
'27641','C01558','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','1000'
'27642','C01561','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','55'
'27643','C01562','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','2001'
'27644','C01568','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1225'
'27645','C01574','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','3705'
'27646','C01577','2010-01-01 00:00','2010-01-31 00:00','Stores:S022','193'
'27647','C01577','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27648','C01579','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','4254'
'27649','C01580','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','1600'
'27650','C01582','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','2590'
'27651','C01589','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','3675'
'27652','C01596','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2410'
'27653','C01597','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','37600'
'27654','C01599','2010-01-01 00:00','2010-01-31 00:00','Stores:S015','5504'
'27655','C01612','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','10795'
'27656','C01619','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','4735'
'27657','C01621','2010-01-01 00:00','2010-01-31 00:00','Stores:S028','246'
'27658','C01628','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1450'
'27659','C01628','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','2975'
'27660','C01633','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','4205'
'27661','C01642','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','2720'
'27662','C01645','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','1725'
'27663','C01661','2010-01-01 00:00','2010-01-31 00:00','Stores:S023','1450'
'27664','C01662','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','2535'
'27665','C01662','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','1100'
'27666','C01687','2010-01-01 00:00','2010-01-31 00:00','Stores:S005','190'
'27667','C01689','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1450'
'27668','C01694','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','1530'
'27669','C01698','2010-01-01 00:00','2010-01-31 00:00','Stores:S006','1020'
'27670','C01699','2010-01-01 00:00','2010-01-31 00:00','Stores:S011','3940'
'27671','C01702','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','1450'
'27672','C01702','2010-01-01 00:00','2010-01-31 00:00','Stores:S019','2970'
'27673','C01704','2010-01-01 00:00','2010-01-31 00:00','Stores:S003','2025'
'27674','C01712','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','3329'
'27675','C01720','2010-01-01 00:00','2010-01-31 00:00','Stores:S009','1925'
'27676','C01720','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','600'
'27677','C01728','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','1225'
'27678','C01728','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','2730'
'27679','C01732','2010-01-01 00:00','2010-01-31 00:00','Stores:S017','120'
'27680','C01737','2010-01-01 00:00','2010-01-31 00:00','Stores:S019','4560'
'27681','C01743','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','4785'
'27682','C01744','2010-01-01 00:00','2010-01-31 00:00','Stores:S025','2930'
'27683','C01748','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','4900'
'27684','C01750','2010-01-01 00:00','2010-01-31 00:00','Stores:S012','3405'
'27685','C01751','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','3430'
'27686','C01752','2010-01-01 00:00','2010-01-31 00:00','Stores:S022','1270'
'27687','C01760','2010-01-01 00:00','2010-01-31 00:00','Stores:S002','1200'
'27688','C01763','2010-01-01 00:00','2010-01-31 00:00','Stores:S001','320'
'27689','C01763','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','11980'
'27690','C01763','2010-01-01 00:00','2010-01-31 00:00','Vet Services:A.I','2600'
'27691','C01763','2010-01-01 00:00','2010-01-31 00:00','Vet Services:Clinical Services','5500'
'27692','C01773','2010-01-01 00:00','2010-01-31 00:00','Stores:S004','4980'
